case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,case_violtn_cnt,latitude,longitude
1623288,AT&T,A T & T,2401 W Grace,Chicago,IL,60618,0,41.9464,-87.7042
1621158,"Joseph J. Duffy Co., Inc.","Joseph J. Duffy Co., Inc.",4994 N. Elston Ave.,Chicago,IL,60630,0,41.9712614,-87.7457135
1653321,Michael Jordan's Steakhouse,Intercontinental Hotel Group PLC,505 N. Michigan Ave.,Chicago,IL,60611,0,41.8913503,-87.6235647
1496376,Metropolitan Limousine,Metropolitan Limosine,845 N. Michigan Aven,Chicago,IL,60611,0,41.8971,-87.6223
1333517,Star Detective Agency,"Star Detective & Security Agency, Inc.",813 E. 75th Street,Chicago,IL,60619,11,41.7584018,-87.6046515
1410661,La Guadalupana,"La Guadalupana Wholesale Co, Inc.",4647 S. Archer,Chicago,IL,60632,32,41.8093,-87.7052
1434615,AKAL Security,"AKAL Security, Inc.",536 S. Clark St.,Chicago,IL,60604,406,41.874987,-87.6312367
1583953,Sodexo,Sodexo,5841 S Drexel,Chicago,IL,60619,0,41.7458,-87.6054
1666468,Warren Barr Pavilion,"Warren Barr Nursing Pavillion, LLC.",66 W. Oak St,Chicago,IL,60610,155,41.9007841,-87.630831
1526043,Subway,"Rockets Refugee, Inc.",1110 N State St,Chicago,IL,60610,9,41.9022222,-87.628503
1762778,Cook County Sheriffs Office DOC,Cook County,2700 S California,Chicago,IL,60608,2,41.8515,-87.6694
1556504,Bella Bacinos,"Casdan, Inc.",75 East Upper Wacker,Chicago,IL,60601,28,41.8858,-87.6181
1524033,United Airlines,United Airlines,O'Hare Airport,Chicago,IL,60610,0,41.9779849,-87.9093214
1556182,Adidas,Adidas,923 Rush Street,Chicago,IL,60611,0,41.8971,-87.6223
1569703,Unique Thrift Store,"Nandorf, Inc.",3748 N Elston Ave store,Chicago,IL,60618,0,41.9464,-87.7042
1692699,Dublin's,Dublin's Bar & Grill Inc,1050 North State Street,Chicago,IL,60610,1,41.9017024,-87.6282316
1655261,Billy Goat III,"Billy Goat Tavern III, Inc.",330 S. Wells,Chicago,IL,60606,2,41.8868,-87.6386
1556510,Hyderabad,"Tayib, Inc.",2225 W. Devon,Chicago,IL,60659,0,41.9972,-87.7166
1467996,Tower Automotive,"Tower Automotive, Inc.",12350 South Avenue O,Chicago,IL,60617,0,41.6707812,-87.5397056
1523555,Commons Manufacturing,Commons Manufacturing Co.,2041 w. carrol,Chicago,IL,60612,39,41.8805,-87.6873
1429189,Ann Sather,Tom Tunney Enterprises LTD,929 Belmont,Chicago,IL,60657,0,41.9398122,-87.6526992
1461462,South Shore Hospital,"South Shore Hospital Corp., Inc.",8012 S. Crandon Ave.,Chicago,IL,60617,6,41.7486259,-87.5689411
1653330,Girl and the Goat,Lam and the Goat LLC.,809 W. Randolph,Chicago,IL,60607,55,41.8721,-87.6578
1498888,Chicago Public School,Chicago Public School,6206 S Racine Ave,Chicago,IL,60636,0,41.7808715,-87.6549133
1676166,Chicago Transit Authority,Chicago Transit Authority,358 S. Kedzie,Chicago,IL,60612,0,41.8764884,-87.7061021
1771604,La Baguette- 2109 S Ashland,Yaqui Bakery Inc,2109 S Ashland Ave,Chicago,IL,60608,2,41.8538284,-87.6656494
1547130,PLS Financial,"Payday Loan Store of Illinois, Inc.",300 N. Elizabeth Street,Chicago,IL,60607,0,41.8859248,-87.6590342
1561856,United Airlines,"United Airlines, Inc.",O'Hare Airport,Chicago,IL,60666,0,41.9779849,-87.9093214
1747707,Cassidy Tire (Diversey),WM J Cassidy Tire & Auto Supply,824 W. Diversey Parkway,Chicago,IL,60614,2,41.932947,-87.6500446
1606533,Z Mattress,"Z Mattress, Inc.",6300 1/2 Halsted,Chicago,IL,60621,0,41.779626,-87.644892
1644786,Billy Goat II (Opera House),"Billy Goat II, Inc",309 W. Washington Street,Chicago,IL,60606,3,41.8830851,-87.6356904
1511583,FISERV Chicago,"FISERV Solutions, Inc.",350 N. Orleans St,Chicago,IL,60654,0,41.8881455,-87.6376997
1632620,"Health Care Network, Inc. CILA","HCN CILA, Inc",6288 N. Cicero,Chicago,IL,60646,9,41.993,-87.7596
1373956,CTA,CTA,210 W. 79th Street,Chicago,IL,60620,0,41.7523386,-87.6300316
1619024,Standard Parking,Standard Parking,900 N. Michigan Ave.,Chicago,IL,60611,0,41.8996613,-87.6256023
1717760,Rosati's Pizza,TNI LLC,4863 N. Broadway,Chicago,IL,60640,1,41.970754,-87.659607
1629847,C.C.R. L.L.C.,"Creative Roofing and Construction, L.L.C.",2657 N. Greenview Ave,Chicago,IL,60614,1,41.9305877,-87.6656823
1679566,"Pomex Construction, Inc.","Pomex Construction, Inc.",1300 W. 35th St.,Chicago,IL,60602,0,41.8307729,-87.6587191
1654726,Al's Beef,CDM Enterprise LLC,2804 N. Western Ave.,Chicago,IL,60618,0,41.9328563,-87.6882022
1656809,Grasmere Place,Grasmere Place,4621 North Sheridan Road,Chicago,IL,60640,83,41.9661077,-87.6545246
1660801,St. Bernard's Hospital,St. Bernard's Hospital,326 W.64th St.,Chicago,IL,60621,1,41.7785914,-87.6330563
1575539,Park Packing,Park Packing Company Inc.,4105 S. Ashland,Chicago,IL,60609,8,41.8097,-87.6533
1614048,Nova Electric Co,Nova Electric Co,5848 W. Higgins,Chicago,IL,60630,0,41.9699,-87.7603
1635067,Santorini,KMFA LTD.,800 W Adams ST,Chicago,IL,60607,2,41.8793267,-87.6476079
1628459,Gateway Foundation,Gateway Foundation,55 E Jackson,Chicago,IL,60604,1,41.8779972,-87.6255633
1726577,Ada S. McKinley,Ada S. Mckinley Community Services Inc.,1359 W. Washington Blvd,Chicago,IL,60607,1,41.8825642,-87.6620436
1638055,Chicago Public Schools,Chicago Public Schools,"320 N Elizabeth St, 1st FL",Chicago,IL,60609,1,41.808717,-87.656459
1658877,IHOP 1202,"Flip 1202, Inc.",5929 N. Lincoln Avenue,Chicago,IL,60659,3,41.989202,-87.7046664
1624550,Firman Community Services,Firman Community Services,144 W. 47th St,Chicago,IL,60609,1,41.8094429,-87.6299731
1549712,McDonalds,"Kandice Enterprises, Inc.",69th Street & Lafayett Street,Chicago,IL,60621,0,41.775,-87.6421
1575548,"Chicago Chop House, Inc.","Chicago Chop House, Inc.",60 W. Ontario Street,Chicago,IL,60654,1,41.8935527,-87.6304408
1663737,IHOP #3225,IHOP #3225,7056 Forrest Preserve Drive,Chicago,IL,60634,1,41.9463,-87.8061
1608127,Homemade Pizza,Homemade Pizza LLC,5301 N. Clark St.,Chicago,IL,60640,0,41.978155,-87.6679961
1608122,Andy's Restaurant,Samarimus Resturant Inc.,5253 N. Clark St.,Chicago,IL,60640,2,41.9777208,-87.6680738
1612551,El Ranchito Mexican Restaurant,Castelan Inc,5959 W. Grand Ave,Chicago,IL,60639,0,41.9202292,-87.7754155
1737444,Vivan Milo Buick,Vivan Millo Buick,12821 S Escanaba Ave,Chicago,IL,60633,0,41.6621434,-87.5529321
1628447,New S.B.L,"New SBL, Inc.","1001 W 45th, Suite B",Chicago,IL,60609,1,41.8097,-87.6533
1709266,Autotime,"Bob Macas, Inc.",3430 W. 47th St,Chicago,IL,60632,1,41.8081224,-87.7101626
1591395,City of Chicago -Dept. of Fleet Management,City of Chicago-Dept. of Fleet Management,10100 S. Stony Island Ave.,Chicago,IL,60617,1,41.7216542,-87.5850095
1602598,CJ's Grill,"CJ's Grill, Inc.",6141 Broadway St,Chicago,IL,60660,2,41.6462267,-87.4486206
1665048,City of Chicago Dept of Water Management,City of Chicago Dept of Water Management,333 S. State St.,Chicago,IL,60604,0,41.8777275,-87.6275571
1768522,"ZF Chassis Systems, LLC","ZF Chassis Systems, LLC",3400 East 126th St,Chicago,IL,60633,0,41.666768,-87.546264
1398661,SBC,SBC,225 West Randolph,Chicago,IL,60606,0,41.8868,-87.6386
1388534,Akal Security,"AKAL Security, Inc.",536 S. Clark St.,Chicago,IL,60604,593,41.874987,-87.6312367
1676871,Chicago Transit Authority,Chicago Transit Authority,210 W. 79th St.,Chicago,IL,60620,0,41.7523386,-87.6300316
1624748,Elite Valet,Elite Valet Parking,849 W Monroe street,Chicago,IL,60607,0,41.8802344,-87.6490618
1660782,Al's #1 Beef,"Kurian Foods, Inc",28 E. Jackson,Chicago,IL,60604,1,41.8785,-87.633
1699493,Wrigley BBQ,"Urban Q Company, Inc",3555 N. Broadway,Chicago,IL,60657,0,41.9470511,-87.646931
1682815,Taqueria Los Comales,Jez Restaurant,2148 N. Milwaukee Ave.,Chicago,IL,60647,1,41.9200673,-87.6932211
1313737,Atotonilco Restaurant,"RSJM Restaurant & Taqueria, Inc.",3916 W. 26th Street,Chicago,IL,60623,15,41.8444626,-87.722874
1406021,SBC,"Southwestern Bell Communications, Inc.",3209 West 61st. Street,Chicago,IL,60629,1,41.7826872,-87.7035948
1689753,Indian Garden Restaurant,Ontario & Case LLC,247 E. Ontario St.,Chicago,IL,60611,6,41.8932428,-87.6204681
1378579,SBC,"Southwestern Bell Communications, Inc.",2401 W. Grace,Chicago,IL,60681,1,41.8119,-87.6873
1689160,Top View Restaurant,"GOC, Inc.",4715 W. 63rd St.,Chicago,IL,60629,0,41.7782215,-87.7404474
1380882,Dunkin Donuts,"Satelite, Inc.",2801 S. Kedzie,Chicago,IL,60623,3,41.849,-87.7157
1667696,Chicago Transit Authority,Chicago Transit Authority,1702 E. 103rd St.,Chicago,IL,60617,0,41.7098592,-87.5813758
1385774,Kennicott Brothers Company,"Kennicott Brothers Company, Inc.",1638 West Hubbard,Chicago,IL,60622,0,41.9019,-87.6779
1656046,Market Creations,H & J Harvest Inc,"219 S. Dearborn, 2nd Floor",Chicago,IL,60604,49,41.8785,-87.633
1537900,Risque Cafe,All the Good Stuff Inc.,3419 N Clark,Chicago,IL,60657,0,41.9399,-87.6528
1736787,Taco Burrito King (South Harlem),Taco Burrito King 11 Inc.,5601 S. Harlem Ave.,Chicago,IL,60638,4,41.7977166,-87.8017005
1669320,Chicago Transit Authority,Chicago Transit Authority,5419 W. Armstrong,Chicago,IL,60625,1,41.9703,-87.7042
1653326,Topolobampo,Frontera Grill Inc.,445 N. Clark,Chicago,IL,60611,1,41.8971,-87.6223
1746956,Chicago Transit Authority,Chicago Transit Authority,301 South Kedzie,Chicago,IL,60624,0,41.8804,-87.7223
1744255,Transformation Housing/VLV Development,Transformation Housing LLC,47 W Polk St #348,Chicago,IL,60605,7,41.8713,-87.6277
1778565,"Hodgkins Truck Center, Co","Hodgkins Truck Center, Co",6800 Santa Fe Dr.,Chicago,IL,60625,0,41.9703,-87.7042
1755036,Archer Western Aviation Partners,The Walsh Group,929 W. Adams Street,Chicago,IL,60607,0,41.8790896,-87.6500193
1375402,UPS,"United Parcel Service, Inc.",UPS,Chicago,IL,60605,0,41.864638,-87.6429114
1665051,Chicago Transit Authority,Chicago Transit Authority,642 N. Pulaski Rd.,Chicago,IL,60624,0,41.8930346,-87.7259031
1386432,Kirkland & Ellis LLP,"Kirkland & Ellis, LLP",200 E. Randoph Dr.,Chicago,IL,60601,0,41.8858,-87.6181
1449536,Chicago Public Schools,Chicago Public Schools,4815 South Karlov Avenue,Chicago,IL,60632,0,41.8053945,-87.7251799
1586625,Metra,Northeast Illinois Regional Commuter Railroad,547 W. Jackson,Chicago,IL,60661,0,41.8814,-87.643
1404499,"Marshon's Fashions, Inc.","Marshon's Fashions, Inc.",1100 W. Cermak Rd.,Chicago,IL,60608,63,41.8524943,-87.6562638
1637923,JTL,R & D Fresh Food Inc,1457 S. Kostner,Chicago,IL,60623,0,41.849,-87.7157
1581125,New Paramount Cleaners,New Paramount Cleaners,5255 N. Broadway,Chicago,IL,60640,2,41.9779057,-87.6595446
1658426,Global Security,"Global Security Solutions, Inc.",7907 S. Rhodes Ave,Chicago,IL,60619,0,41.7505351,-87.6111621
1694922,Chicago Transit Aurthority,Chicago Transit Authority,1815 W. 74th Street,Chicago,IL,60636,0,41.7585556,-87.6697708
1483653,Dappers Family Restaurant,"Manaves, Inc.",5050 N Cumberland,Chicago,IL,60610,15,41.9033,-87.6336
1519459,United Credit Union,United Credit Union,4444 S. Pulaski Rd.,Chicago,IL,60632,1,41.8125318,-87.7238732
1744874,Wynndalco Enterprises,Wynndalco Enterprises LLC,400 N. Michigan Ave. Suite 500,Chicago,IL,60611,6,41.888929,-87.624354
1579141,Grand Avenue Surgical Center,Grand Avenue Surgical Center Ltd,17 West Grand Avenue,Chicago,IL,60610,7,41.8913935,-87.6288347
1577138,Lake Shore Health Care Rehab Center LLC,"Managcare, Inc.",7200 N. Sheridan,Chicago,IL,60626,0,42.0095,-87.6689
1513849,"Habilitative Sevices, Inc.","Habilitative Services, Inc.",415 S. Kilpatrick Ave.,Chicago,IL,60644,120,41.8745901,-87.7423342
1673413,Branch 27,"Bocadl, LLC",1371 W Chicago,Chicago,IL,60642,2,41.9008,-87.6528
1791090,Maid For You,Maid For You,2435 W. Warner Ave,Chicago,IL,60618,0,41.9565775,-87.6899691
1494938,Weyerhaeuser,Weyerhaeuser Company,5300 W. 73rd St.,Chicago,IL,60638,1,41.760063,-87.753988
1588113,Bright Star Management,"Bright Star Management Co., Inc",118 N. Peoria,Chicago,IL,60607,0,41.8721,-87.6578
1746097,USPS,USPS,700 E. 61st,Chicago,IL,60637,2,41.784096,-87.608319
1735540,Astoria Place Living & Rehabilitaton Center,"Astoria Place Living & Rehab. Center, LLC",6300 North Californian Avenue,Chicago,IL,60659,2,41.9972,-87.7166
1525612,Market Fresh,Market Fresh Inc.,800 N. Kedzie Ave,Chicago,IL,60651,17,41.8968224,-87.7082676
1631060,Pomex Construction,"Pomex Construction, Inc.",1300 W. 35th St,Chicago,IL,60609,12,41.8307729,-87.6587191
1744249,B H Masonry,"HB Group, LLC",5447 N. Panama Ave,Chicago,IL,60656,0,41.9444566,-87.8290338
1702381,Board of Trustees of Chicago State University,Chicago State University,9501 S King Drive,Chicago,IL,60628,23,41.7075866,-87.6137771
1660783,Al's Beef,Al's #1 Beef,1079 W. Taylor St.,Chicago,IL,60607,1,41.8693113,-87.654001
1535311,USPS,United States Postal Service,11560 Irving Park Road,Chicago,IL,60701,0,41.9573918,-87.8905594
1739368,Pinky nail trio,Pinky Nail Inc,332 n des plaines,Chicago,IL,60661,13,41.8814,-87.643
1691484,Granite Innovations,Granite Innovations Inc.,1420 West Hubbard St.,Chicago,IL,60622,18,41.8900283,-87.6625234
1743272,PLS Services,PLS Services Inc,8445 S South Chicago Avenue,Chicago,IL,60617,0,41.7417849,-87.5715373
1687136,Paisanos Mufflers & Brakes,"Paisanos Mufflers & Brakes, LLC",1500 W. 47th St.,Chicago,IL,60609,0,41.8089999,-87.6628251
1706623,ACES Security,"ACES Security, Inc.",6237 W. 59th St.,Chicago,IL,60638,28,41.7848617,-87.7781592
1528867,Lawrence Hall Youth Services,Lawrence Hall Youth Services,4833 North Francisco,Chicago,IL,60625,0,41.9703,-87.7042
1542062,"Kehoe Design, Inc.","Kehoe Design, Inc.",2108 W. Walnut,Chicago,IL,60612,0,41.8805,-87.6873
1729605,Rios D'Sudamerica,Rios D'Sudamerica Inc.,2010 W Armitage,Chicago,IL,60647,11,41.9209,-87.7043
1681728,The Thresholds,The Thresholds Inc,4101 N. Ravenswood,Chicago,IL,60613,1,41.9543,-87.6575
1647490,Yolk,Kopokos Inc,1120 S. Michigan,Chicago,IL,60605,1,41.8713,-87.6277
1636371,Caffe Baci,Caffe Baci Inc,2 north Lasalle,Chicago,IL,60602,2,41.8829,-87.6321
1531358,City of Chicago Department of Law,CIty of Chicago Department of Law,30 N Lasalle St,Chicago,IL,60602,0,41.8829,-87.6321
1787190,Tenorio Tire Shop (Kedzie),"Tenorio Tire Shop #5, Inc.",4041 S. Kedzie,Chicago,IL,60632,1,41.8093,-87.7052
1787191,Tenorio Tire Shop (47th St.),"Tenorio Tire Shop 5, Inc.",2223 W. 47th St,Chicago,IL,60609,1,41.8089598,-87.6410024
1469057,Topline Automotive Engineering,Topline automotive engineering inc.,8200 S. Hoyne Ave.,Chicago,IL,60620,7,41.7442847,-87.6759943
1725500,Peterson Park Health Care Center,"Peterson Park Associates, LLC",6141 North Pulaski Road,Chicago,IL,60646,2,41.9926653,-87.7287653
1569695,Chicago O'Hare Garden Hotel,"A & A Hospitality, LLC.",Mr. Anshoo Sethi,Chicago,IL,60631,27,41.9951,-87.8082
1573210,Tchipka Construction Inc.,Tchipka Construction Inc.,2949 N. Albany,Chicago,IL,60618,15,41.9464,-87.7042
1534781,Renaissance at South Shore,Renaissance at South Shore,2425 East 71st Street,Chicago,IL,60649,45,41.7660867,-87.5653021
1633021,"Mod Construction, Inc","Mod Construction, Inc",446 N Wells Ste 313,Chicago,IL,60610,8,41.9033,-87.6336
1638946,United Airlines,United Airlines,77 W. Wacker Dr,Chicago,IL,60601,0,41.886593,-87.6305376
1642717,Burlington Coat Factory,Burlington Coat Factory of lllionis ILLC,4510 S. Damen,Chicago,IL,60609,1,41.8097,-87.6533
1559976,Sew-Rite Manufacturing,"Sew-Rite Manufacturing, Inc",1955 E. 71st,Chicago,IL,60649,2,41.762,-87.5703
1657217,Dunkin Donuts,"Gunatit, Inc.",9100 S. Commercial,Chicago,IL,60617,5,41.7257,-87.556
1600195,Woodbridge Nursing Pavilion,"Woodbridge Nursing Pavilion, Ltd.",2242 N. Kedzie Blvd,Chicago,IL,60647,78,41.9224869,-87.7077766
1700913,"Pina  Paint Experts, Inc","Pina Paint Experts, Inc.",3715 W 68th St,Chicago,IL,60629,7,41.7694378,-87.7158526
1652142,La Baguette Bakery,La Baguette North Inc,5712 N Clark,Chicago,IL,60660,0,41.9909,-87.6629
1605329,"Sabor Latino, Inc","Sabor Latino, Inc",3810 W. North Ave,Chicago,IL,60647,12,41.9101544,-87.7219703
1432793,AJ's Grill,"Chicago Arifa, Inc.",6141 North Broadway,Chicago,IL,60660,5,41.9935199,-87.6600858
1432794,Prime Care,"Prime Care Medicar Services, Inc.",6417 N. Ravenswood Ave,Chicago,IL,60626,0,41.9981384,-87.6751332
1676172,Sweep Home Chicago,Sweep Home Chicago INC,"935 W. Chestnut, Ste LL12",Chicago,IL,60642,18,41.9008,-87.6528
1535995,Great Masonry,"Great Masonry, Inc.",3101 N Lowell Ave,Chicago,IL,60641,36,41.9373186,-87.7356231
1652294,Hacienda Los Torres,El Fiscal Inc.,5245 W Fullerton,Chicago,IL,60639,14,41.9202,-87.7535
1706625,"ChicagOne Developers, Inc",ChicagOne,555 E. 75th St.,Chicago,IL,60619,3,41.7582643,-87.6104591
1560769,Las Islas de Nayarit,Las Islas De Nayarit Corp.,8201 S Pulaski,Chicago,IL,60652,0,41.7454,-87.7135
1556181,Adidas,Adidas,845 N. Michigan Avenue,Chicago,IL,60611,0,41.8981234,-87.6229146
1375954,Metra,Northeast Illinois Regional Commuter Railroad,547 W. Jackson,Chicago,IL,60661,0,41.8814,-87.643
1590132,Design Station,"Design Station, Inc.",1840 N Major,Chicago,IL,60639,22,41.9202,-87.7535
1671303,"Phil Stefani Signature Events, LLC","Phil Stefani Signature Events, LLC",1300 W. Hubbart,Chicago,IL,60622,3,41.9019,-87.6779
1435962,Tile Outlet,Tile Outlet LTD.,2434 W. Fullerton,Chicago,IL,60647,6,41.9209,-87.7043
1427428,Lakeshore School,"Hobby Horse Nurseries, Inc.",5611 North Clark Street,Chicago,IL,60660,3,41.9839977,-87.6686305
1716887,Anti-Cruelty Society,The Anti-Cruelty Society,510 N LaSalle,Chicago,IL,60654,1,41.8923,-87.6373
1718734,The Grove at Lincoln Park,The Grove at Lincoln Park Living & Rehab..LLC,2732 North Hampton Court,Chicago,IL,60614,27,41.9229,-87.6483
1589062,"We're Cleaning, Inc.","We're Cleaning, Inc.",4505 S. Indiana Ave.,Chicago,IL,60653,2,41.812731,-87.620932
1274673,Jimmy John's,"Booczko, Inc",2231 N. Lincoln Ave.,Chicago,IL,60657,19,41.922705,-87.6446821
1422534,"STV, Inc.","STV, Inc.","200 W. Monore,  Ste. 1650",Chicago,IL,60601,0,41.8858,-87.6181
1771609,Happy Cakes,Happy Cakes Labaguette Inc,5855 West Diversy Ave,Chicago,IL,60639,2,41.9202,-87.7535
1456811,"J.M. Bright, Inc/Magic Cleaning and Maintenan","J.M. Bright, Inc.",4315 N. Milwaukee,Chicago,IL,60641,7,41.9453,-87.7474
1762080,Cook County Sheriffs Department / DOC,Cook County,3026 South California,Chicago,IL,60602,2,41.8829,-87.6321
1717752,Giordano's (Irving Park),Athena's Best Pizza Inc.,5927 W. Irving Park Rd.,Chicago,IL,60634,1,41.9529818,-87.7813166
1670857,Service is Us,"Service is Us, Inc",5459 N. Broadway,Chicago,IL,60640,16,41.9816486,-87.659712
1594841,Chicagoland Auto Repair and Body Shop,"Chicagoland Auto Repairs & Body Shop, Inc",2550 W Lexington,Chicago,IL,60612,31,41.8805,-87.6873
1334519,"Capital Retail Services, Inc.","Capital Retail Services, Inc.",4104 N. Nashville Avenue,Chicago,IL,60634,7,41.9545582,-87.7922732
1488999,Austrian Bakery,"Austrian Bakery and Deli, INC.",2523 N. Clark,Chicago,IL,60614,3,41.9229,-87.6483
1572503,Payday Loan Store,"Payday Loan Store of Illinois, Inc.",300 N. Elizabeth Street,Chicago,IL,60607,0,41.8859248,-87.6590342
1529625,Total Finance,"Total Finance, LLC",2719 W Irving Park Ave,Chicago,IL,60618,0,41.9464,-87.7042
1775255,Sarpino's Pizzeria (South Loop),"MJK South Loop, Inc.",1923 S. Archer,Chicago,IL,60616,10,41.8426,-87.6306
1702575,Standard parking,Standard Parking Corporation,"900 N. Michigan, Ste. 1600",Chicago,IL,60611,0,41.8971,-87.6223
1793536,"Taos Global Group, Inc.","Taos Global Group, Inc.",2167 B South China Pl.,Chicago,IL,60616,2,41.8426,-87.6306
1596654,City Sports,"City Sports on Madison I, II",4034 W. Madison,Chicago,IL,60624,1,41.8804,-87.7223
1748790,Cassidy Tires (Southwest Hwy),WM J Cassidy Tire & Auto Supply,3949 Southwest Highway,Chicago,IL,60652,3,41.7102393,-87.7789877
1540967,"Protein Solutions, LLC",Agri-Best Holdings LLC,4430 S. Tripp Ave,Chicago,IL,60632,0,41.8123494,-87.7302728
1543112,Continental Window and Glass Corporation,Continental Window and Glass Corporation,4311 W Belmont Ave,Chicago,IL,60641,0,41.9385244,-87.7355527
1599163,AT&T,A T & T,225 W. Randolph St,Chicago,IL,60606,0,41.8841053,-87.634793
1507923,Hyde Park Cleaners,"Hyde Park Cleaners, LTD",5424 S Lake Park Ave.,Chicago,IL,60616,12,41.7976331,-87.5873698
1544838,"Clover Club Bottling Co., Inc.",Clover Club Bottling Co. Inc.,356 N. Kilbourn,Chicago,IL,60624,2,41.8804,-87.7223
1504200,La Strada Ristorante,"La Strada, Inc.",155 N. Michigan Ave.,Chicago,IL,60601,24,41.8852282,-87.624125
1302456,Transnational Bankcard,"Transnational Bankcard, Inc.","412 S. Wells, 4th Floor",Chicago,IL,60607,34,41.8721,-87.6578
1693494,Chicago Transit Authority,Chicago Transit Authority,1815 W 74th St,Chicago,IL,60636,0,41.7585556,-87.6697708
1670239,Chicago Transit Authority,Chicgo Transit Authority,358 S. Kedzie,Chicago,IL,60623,0,41.8408776,-87.7049362
1464928,Maria's-Chicago,Ranmar Restaurant Corp,1905 N. Harlem,Chicago,IL,60707,15,41.9232,-87.8185
